вода	121726
период	44589
время	44227
одежда	41213
воздух	39536
слово	37942
погода	34830
вещь	33954
день	32478
климат	29217
чувство	27052
место	24652
ветер	22853
море	19266
прием	14714
рука	14169
месяц	14140
помещение	13752
край	13625
зима	13438
течение	13326
комната	12267
отношение	12109
дождь	12069
лето	10240
местечко	9963
страна	9662
ночь	9654
платок	9638
земля	9500
свет	9410
постель	8709
вечер	8624
волна	8573
луч	8199
одеяло	8061
сезон	8033
дом	7718
дыхание	7531
фронт	7528
ванна	7402
молоко	7187
тон	7008
кровь	6926
белье	6913
пальто	6649
церковь	6461
ладонь	6353
воспоминание	6346
осень	6264
полугодие	6208
встреча	5965
письмо	5950
ветерок	5723
весна	5503
часть	5480
запах	5336
изба	5244
шапка	5189
солнце	5116
год	5005
тело	4842
печка	4620
молитва	4296
куртка	4075
угол	4061
район	3993
раствор	3962
компания	3876
носок	3799
участие	3668
струя	3661
улыбка	3638
хлеб	3538
сектор	3528
платье	3523
шуба	3480
взгляд	3327
печь	3281
песок	3201
слой	3182
слеза	3106
губа	3076
обмундирование	3069
вера	3056
источник	3038
масса	3007
любовь	2924
квартира	2922
вид	2890
эпоха	2853
приветствие	2771
половина	2758
туман	2753
бок	2696
пар	2683
камень	2603
халат	2587
юмор	2566
вод	2507
хата	2461
зона	2442
атмосфера	2412
сапог	2401
гнездо	2385
шаль	2280
дружба	2218
поздравление	2212
шарф	2196
утро	2174
пыль	2174
сердце	2105
глаз	2084
поток	2053
дождик	1984
обувь	1970
область	1932
голос	1908
грудь	1879
плечо	1856
условие	1782
сочувствие	1764
уголок	1758
солнышко	1758
трава	1714
ключ	1710
ядро	1707
привет	1700
небо	1696
чай	1663
прокатка	1657
свитер	1654
облако	1649
капля	1625
кофта	1621
цвет	1575
лежанка	1566
пора	1554
юг	1545
строка	1507
душа	1507
пожелание	1489
краска	1478
отзыв	1462
дух	1453
перчатка	1444
оттенок	1441
влага	1428
храм	1424
жилье	1390
океан	1387
душ	1383
струйка	1360
забота	1353
палец	1338
благодарность	1311
сторона	1307
гараж	1297
фаза	1295
пояс	1279
стена	1274
парник	1265
ливень	1264
рукавица	1261
шинель	1253
гнездышко	1253
сени	1236
ласка	1217
землянка	1187
река	1156
поверхность	1155
чулок	1132
почва	1126
гостеприимство	1121
сырость	1086
участок	1081
валенок	1061
труп	1042
озеро	1037
зола	1034
внимание	1024
огонек	1015
кожа	1000
кабинет	977
жизнь	973
портянка	967
беседа	964
кухня	958
речь	948
водка	943
тишина	942
нотка	940
пиво	934
выражение	927
мех	926
шея	925
огонь	922
жилище	914
надпись	914
сумерки	907
симпатия	907
долина	906
снег	900
деформация	891
жидкость	889
колорит	886
денек	885
ладошка	884
кров	872
придел	871
полушубок	868
темнота	864
фуфайка	862
хлев	851
щека	847
склон	846
ботинок	843
сумрак	842
электрон	837
объятие	835
дым	831
комочек	830
водичка	828
лужа	826
интервал	824
плед	823
очаг	821
переход	812
стратификация	802
пол	800
баня	797
спецодежда	795
мгла	781
обстановка	778
блеск	773
вагон	771
штаны	769
человек	768
аромат	768
плащ	766
мясо	762
подкладка	760
шкура	760
шерсть	759
тулуп	758
стоянка	756
картуз	756
сон	752
навоз	749
пятно	735
вихорь	724
тень	722
радость	716
ящик	716
варежка	715
тьма	714
плита	712
туалет	711
горница	708
труба	700
кабина	700
уют	700
грусть	693
сияние	686
пепел	686
сибирь	681
состояние	663
прикосновение	662
масло	658
оранжерея	656
вино	653
батарея	650
пища	649
лиризм	645
мир	638
брюки	628
н	626
тельце	624
клозет	619
асфальт	616
температура	608
крыло	607
кирпич	605
водица	603
память	603
кровать	599
привязанность	594
она	587
конец	586
дерево	585
спина	579
плоть	578
язык	575
коридор	565
среда	563
отклик	557
постелька	552
золото	549
рубашка	547
колено	546
волос	544
нога	543
ручей	540
морда	537
пиджак	535
ствол	532
питие	524
пойло	520
стенка	520
живот	519
настой	517
берег	511
цветок	508
мольба	500
кофточка	499
зимовка	497
лазурь	495
барак	492
крыша	485
конюшня	482
тембр	480
широта	477
мед	473
дождичек	472
роса	472
гамма	462
кальсоны	454
лес	450
подушка	449
часы	449
сено	449
плазма	445
тяжесть	443
нора	443
напутствие	443
комок	442
ночлег	441
зал	437
след	437
дуновение	435
ток	435
доска	433
полоса	431
покой	430
страница	428
воск	426
интонация	425
ручка	422
сапожок	420
сок	419
мрак	416
рубаха	415
город	413
собор	412
домик	405
звезда	400
проводы	393
кан	389
туфля	389
взаимоотношение	387
зерно	386
компресс	384
испарение	383
адвекция	379
занос	375
машина	374
шубка	370
двор	370
казарма	368
рукопожатие	364
этап	364
антициклон	358
отвар	358
лепешка	355
приют	354
солома	354
образ	353
суп	350
май	349
подвал	349
телеграмма	349
нежность	348
ложе	343
грязь	342
камера	342
костюм	342
стойло	341
промывка	340
юрта	339
признательность	339
водоем	338
яйцо	337
газ	336
подстилка	335
звук	331
спирт	326
лицо	325
салон	322
бетон	321
надежда	315
глубина	315
синева	314
голова	312
блиндаж	311
ребята	309
бассейн	309
болото	309
человечность	306
гольфстрим	305
бурка	304
комнатка	304
мешок	304
степь	303
каюта	303
бульон	302
кожух	302
связь	300
одежа	299
убежище	295
режим	294
кресло	294
заступник	293
местообитание	292
жилет	292
окно	292
отрезок	291
капот	290
припарка	287
статья	286
крылышко	285
металл	285
хранение	283
ткань	283
полумрак	283
шампанское	282
комбинезон	282
перина	282
утюг	279
